product_id,product_name,price_usd,rating,reviews,category_id
P461162,FAB Pharma White Clay Acne Treatment Pads 2 Salicylic Acid,30.0,4.57,65,7
P472031,FAB Pharma Calamine Pore Purging Mask,30.0,4.54,41,7
P504890,AntiChafe Stick with Shea Butter  Colloidal Oatmeal,20.0,4.56,114,1
P468354,Hydrating Ultra Repair Cream Duo,46.0,4.62,13,7
P480604,FAB Faves Trio,30.0,4.0,4,7
P480445,Smooth  FAB Travel Size Duo,20.0,5.0,1,7
P504882,Bye Bye Bumps  Best of Body Kit,30.0,5.0,1,7
P440981,Age Adapting CBD Serum,77.0,4.62,177,7
P476860,APHRODISIA Intimate Arousal Cannabis Oil,77.0,4.47,19,7
P500998,Soothe  Hydrate Barrier Building Hydrosol Mist,44.0,5.0,3,7
P477160,Mini Age Adapting CBD Serum,38.5,4.29,123,7
P448120,Wonderland Peony Eau De Parfum,34.0,4.37,544,2
P473709,Perfume Discovery Set,24.0,3.54,37,2
P448122,Wonderland Peony Eau De Parfum Travel Spray,34.0,4.37,544,2
P448129,Wild Vanilla Orchid Eau De Parfum,89.0,4.21,542,2
P474946,Sunflower Pop Eau De Parfum,89.0,4.58,262,2
P448131,Wild Vanilla Orchid Eau De Parfum  Travel Spray,34.0,4.21,542,2
P474947,Sunflower Pop Eau De Parfum Travel Spray,34.0,4.58,262,2
P462688,Arizona Bloom Eau de Parfum Travel Spray,34.0,4.18,120,2
P448117,Neon Rose Eau De Parfum,89.0,4.16,43,2
P462687,Arizona Bloom Eau de Parfum,34.0,4.18,120,2
P448138,Black Lotus Eau De Parfum,34.0,3.3,20,2
P448140,Black Lotus Eau De Parfum Travel Spray,34.0,3.3,20,2
P448141,Ylang Ylang Espresso Eau De Parfum,89.0,3.04,411,2
P500985,Mini Candle Set,24.0,2.0,1,2
P483152,Wonderland Bloom Candle,52.0,4.92,24,2
P448459,Fireplace Candle,52.0,3.0,2,2
P483153,Wonderland Bloom Scent Diffuser,56.0,3.0,1,2
P448456,Lipstick Candle,52.0,2.33,3,2
P448458,Santal Mysore Candle,52.0,3.0,2,2
P448457,Spring Bouquet Candle,52.0,4.29,123,2
P433453,LUNA fofo,89.0,2.89,241,7
P461935,BEAR Facial Toning Device,329.0,4.42,229,7
P419633,ESPADA Blue Light Acne Treatment,159.0,3.89,142,7
P461936,BEAR mini Facial Toning Device,219.0,4.12,114,7
P454821,LUNA Mini 3,179.0,3.88,107,7
P405827,IRIS Illuminating Eye Massager,149.0,3.5,60,7
P502848,LUNA 4 go Facial Cleansing  Massaging Device,129.0,4.81,53,7
P468652,UFO 2,299.0,4.39,38,7
P433466,Call It A Night Activated Mask,10.99,4.59,22,7
P474830,LUNA play plus 2,69.0,3.55,20,7
P436346,Youth Junkie Activated Mask,21.99,4.63,19,7
P433465,Make My Day Activated Mask,10.99,4.17,18,7
P502818,LUNA 4 Facial Cleansing  Firming Massage for Balanced Skin,279.0,5.0,16,7
P502827,LUNA 4 Facial Cleansing  Firming Massage for Sensitive Skin,279.0,4.8,15,7
P428940,ISSA 2,169.0,2.3,20,8
P461937,Serum Serum Serum,59.0,1.85,13,7
P502831,LUNA 4 Facial Cleansing  Firming Massage for Combination Skin,279.0,4.92,13,7
P436343,H2Overdose Activated Mask,20.0,3.82,11,7
P436347,Glow Addict Activated Mask,21.99,4.5,10,7
P474322,Mini Candle Gift Set Time to Get Lit,50.0,3.09,35,2
P473142,Left On Read Candle,38.0,3.86,50,2
P473127,Cuffing Season Candle,38.0,3.46,54,2
P501324,Holiday Candle Advent Calendar,75.0,1.77,22,2
P475542,Candle Duo Set,72.0,4.0,22,2
P481377,Mini Candle Gift Set Your Sign To Shine,50.0,3.15,20,2
P474321,Grown Folks Business Candle,38.0,3.84,25,2
P501448,Apres Ski Holiday Mini Candle Gift Set,50.0,4.0,3,2
P483442,Mini Candle Gift Set Tropic Like Its Hot,50.0,3.0,6,2
P481985,Chasing Waterfalls Candle,38.0,3.56,9,2
P483441,Thirst Trapping Candle,38.0,4.38,8,2
P503946,Mallow Dramatic Candle,38.0,3.5,8,2
P481987,Burning Bridges Candle,38.0,4.5,6,2
P483440,Sun Kiss  Tell Candle,38.0,3.67,6,2
P481984,NOT Down To Earth Candle,38.0,3.8,5,2
P481986,Musta Been The Wind Candle,38.0,4.33,3,2
P500865,Spice of Life Candle,38.0,3.71,7,2
P501507,Holly Berry Candle,38.0,5.0,2,2
P501502,Burr Candle,38.0,3.3,10,2
P501432,State of Pine Candle,38.0,5.0,1,2
P483438,Leaf Me Be Candle,38.0,4.33,3,2
P483439,Sweet Wave Candle,38.0,2.17,6,2
P501446,No Wahala Candle,38.0,1.33,3,2
P468653,Freck The Original Freckle,28.0,3.92,371,4
P469819,Cheekslime Blush  Lip Tint with Plant Collagen,26.0,4.32,283,4
P502850,MAKEOUT CLUB Soft Blur Lipstick,24.0,4.69,229,4
P469862,Rich Bitch Cactus  Vitamin C Moisturizer,34.0,4.38,222,7
P469818,Cactus Water Cleansing Lactic Acid Toner,32.0,4.53,209,7
P504127,Rich Bitch Nourishing Plant and Peptide Lip Balm,20.0,4.13,189,4
P474831,SLIMELIGHT Highlighter,28.0,4.72,151,4
P481819,LASHROCKET MASCARA with Lash Enhancing Peptides,26.0,4.27,355,4
P502970,Best of Freck Holiday Set,25.0,3.5,8,4
P481088,Lashrocket Liquid Liner with Lash Enhancing Peptides,24.0,4.46,518,4
P504894,RICH BITCH Hydrating Face Primer Serum,38.0,4.76,262,4
P7880,Soy Hydrating Gentle Face Cleanser,39.0,4.36,8733,7
P302103,Sugar Advanced Lip Balm Intense Hydration Treatment,28.0,4.28,2957,7
P12336,Rose Face Mask,64.0,4.19,2411,7
P421243,Sugar Hydrating Lip Balm,19.0,4.2,2200,7
P500633,Tea Elixir Niacinamide  Hyaluronic Acid AntiAging Serum,80.0,4.77,1872,7
P471237,Rose  Hyaluronic Acid Deep Hydration Moisturizer,46.0,4.59,1807,7
P274001,Sugar Lip Polish Exfoliator,19.0,4.22,1833,4
P440312,Lotus AntiAging Night Moisturizer,56.0,4.48,1687,7
P503936,Black Tea AntiAging Moisturizer with RetinolAlternative BT Matrix,95.0,4.84,1386,7
P417936,Rose  Hyaluronic Acid Deep Hydration Toner,46.0,4.16,1351,7
P445827,Sugar Strawberry Exfoliating Face Wash,33.0,4.16,1259,7
P442858,Rose Deep Hydration Sleeping Mask,29.0,4.46,1232,7
P425894,Mini Soy pHBalanced Hydrating Face Wash,15.0,4.36,8720,6
P500777,Sugar Lip Balm Hydrating Treatment,25.0,4.52,1148,7
P479841,Floral Recovery Overnight Mask with Squalane,69.0,4.8,1128,7
P12295,Sugar Face Polish Exfoliator,64.0,4.52,1070,7
P454378,Lotus Anti Aging Daily Moisturizer,54.0,4.4,1070,7
P457005,Rose  Squalane Deep Hydration OilInfused Serum,60.0,4.58,978,7
P39970,Rose Floral Toner,15.0,4.11,937,7
P217513,Black Tea Instant Perfecting Mask,96.0,4.29,908,7
P7844,Brown Sugar Body Polish Exfoliator,67.0,4.39,856,1
P454396,Lotus Youth Preserve Eye Cream,45.0,4.4,763,7
P466122,Kombucha 2in1 NoRinse Cleanser  Prebiotic Treatment,44.0,4.43,716,7
P457517,Rose PetalSoft Deep Hydration Lip Balm,25.0,4.39,699,7
P384778,Black Tea Firming and DePuffing Eye Cream,68.0,3.88,609,7
P474832,Sugar Recovery Lip Mask Advanced Therapy,28.0,4.7,598,7
P442003,Sugar Mint Rush Freshening Lip Treatment,25.0,4.08,528,7
P426080,Lotus Youth Preserve Rescue Mask,69.0,4.35,490,7
P391799,Black Tea Firming Overnight Mask,96.0,4.14,482,7
P420158,Vitamin C Glow Moisturizer,48.0,4.24,419,7
P436353,Mini Rose  Hyaluronic Acid Deep Hydration Toner,26.0,4.12,336,7
P12857,Rice Sake Bath,82.0,4.31,167,1
P213013,Sugar Lemon Body Lotion,28.0,4.3,280,1
P7827,Sugar Lychee Body Lotion,28.0,4.09,144,1
P448192,Mini Sugar Strawberry Exfoliating Face Wash,15.0,3.9,182,7
P500400,Milk Body Cleanser,32.0,4.73,720,1
P500398,Milk Body Lotion,42.0,4.79,704,1
P449158,Mini Lotus AntiAging Night Moisturizer,22.0,3.99,154,7
P481703,Black Tea Corset Cream Firming Moisturizer,95.0,4.01,153,7
P259801,Citron de Vigne Body Lotion,28.0,4.33,81,1
P450211,Mini Vitamin Nectar Glow Juice Antioxidant Face Serum,28.0,3.99,136,7
P403748,Black Tea Corset Firming Serum,75.0,3.9,101,7
P500406,Milk Hydrating Hand Cream,20.0,4.78,492,1
P426821,Mini Rose Face Mask,26.0,4.17,53,6
P426824,Mini Sugar Face Polish Exfoliato,26.0,3.61,28,6
P454395,Mini Lotus Youth Preserve Moisturizer,21.0,3.77,75,7
P450210,Vitamin Nectar Glow Juice Antioxidant Face Serum,28.0,3.97,70,7
P454817,Hesperides Grapefruit Body Lotion,28.0,4.17,24,1
P439626,Black Tea Firming Eye Serum,72.0,3.76,63,7
P472466,Mini Rose  Hyaluronic Acid Deep Hydration Moisturizer,18.0,3.98,52,7
P388687,Fresh Life Body Lotion,28.0,3.76,25,1
P193706,Freesia Oval Soap,15.0,4.51,37,1
P432256,Mini Black Tea Instant Perfecting Mask,40.0,4.36,28,7
P500012,Rose Hydration PoreMinimizing Mist,24.0,4.47,17,7
P193705,Verbena Oval Soap,15.0,4.2,20,1
P429538,Lotus Youth Preseve Rescue Mask Mini,28.0,4.27,15,7
P435387,Mini Rose Floral Toner,15.0,3.7,10,7
P504272,Hydrating Skincare Gift Set,59.0,3.29,7,7
P503226,Sugar TripleAction Lip Serum Advanced Therapy,36.0,3.86,7,7
P504273,Treat  Tint Mini Lip Care Gift Set,35.0,4.0,5,7
P481704,Umbrian Clay Pore Purifying Face Mask,58.0,4.5,4,7
P432255,Mini Black Tea Firming Overnight Mask,40.0,4.0,3,7
P504289,Prep  Treat Lip Care Gift Set,28.0,3.5,2,7
P503915,Mini Floral Recovery Overnight Mask with Squalane,28.0,5.0,1,7
P481705,Mini Umbrian Clay Pore Purifying Face Mask,25.0,4.29,123,6
P505493,Mini Kombucha Antioxidant Facial Treatment Essence,39.0,4.29,123,7
P505509,Kombucha Antioxidant Facial Treatment Essence,82.0,4.29,123,7
P435401,Platinum Styler  1 Flat Iron,279.0,3.95,428,3
P474043,Unplugged Styler  Cordless Flat Iron,299.0,4.32,196,3
P389524,Soft Curl  125 Curling Iron,205.0,3.49,65,3
P389522,Creative Curl  Tapered Curling Wand,205.0,4.46,72,3
P385017,Bodyguard  Heat Protect Spray,28.0,3.87,83,3
P444071,Glide Smoothing Hot Brush,169.0,4.4,103,3
P462351,Rise Volumizing Hot Brush,189.0,3.61,31,3
P454987,Helios 1875W Advanced Professional Hair Dryer,279.0,4.73,377,3
P469468,Max Styler  2 Wide Plate Flat Iron,249.0,4.65,197,8
P389525,Classic Curl  1 Curling Iron,205.0,4.24,45,3
P481392,Original Styler  1 Flat Iron,179.0,4.68,289,3
P378713,Air 1600W Professional Hair Dryer,199.0,4.21,176,3
P389523,Classic Wave  Oval Curling Wand,205.0,3.79,19,3
P385020,Paddle Brush,35.0,3.74,43,3
P504606,Duet Style 2in1 Hot Air Styler,399.0,4.49,323,3
P480605,Curl Thin Wand,205.0,4.96,24,3
P433648,Gold Styler  1 Flat Iron,239.0,4.0,40,3
P474042,Professional Hair Dryer Diffuser,30.0,2.67,3,3
P504613,Sleek Talker Wet to Sleek Styling Oil,45.0,4.29,123,3
P462353,Mini Honey Infused Hair Oil,25.0,4.3,1912,3
P462352,Honey Infused Hair Oil,46.0,4.3,1912,3
P462356,Mini Honey Infused Hair Perfume,44.0,4.08,425,3
P473838,Honey Infused LeaveIn Conditioner,34.0,4.52,625,3
P462354,Honey Infused Hair Mask,25.0,4.61,685,3
P481821,Honey Infused Scalp Treatment Serum,48.0,4.73,203,3
P474833,Mini Honey Infused Hair Mask,25.0,4.61,685,3
P462357,Honey Infused Hair Wash Shampoo,37.0,3.89,66,3
P462361,Propolis Infused Heat Protecting Spray,41.0,4.57,273,3
P501808,Honey Infused Hair Perfume Floral Edition,44.0,4.58,81,3
P462355,Honey Infused Hair Perfume,83.0,4.08,425,3
P462359,Honey Infused Conditioner,34.0,4.11,253,3
P462362,Propolis Infused Polishing Primer,34.0,4.63,241,3
P462363,Propolis Infused Texturizing Wave Spray,39.0,4.5,247,3
P462360,Mini Honey Infused Conditioner,13.0,4.11,253,3
P468823,Curling Tool,129.0,4.05,21,3
P504813,Honey Infused Cleanse  Care Routine Hair Set,51.0,4.74,23,3
P505233,Honey Infused Lip Oil,32.0,4.95,19,7
P504793,Mini Honey Infused Hair Wash Shampoo,13.0,4.29,123,6
P390722,Prisme Libre Loose Setting and Finishing Powder,59.0,4.5,2229,4
P377755,Rouge Interdit Intense Silk Satin Matte Lipstick,40.0,4.62,221,4
P457245,Rose Perfecto Tinted Liquid Balm,38.0,4.31,367,4
P405231,Rouge Interdit Vinyl Color Enhancing Lipstick,34.0,4.37,249,4
P474948,Le Rouge Sheer Velvet Matte Lipstick,40.0,4.51,215,4
P472700,Rose Perfecto Lip Balm 24H Hydration,38.0,4.43,935,4
P448881,Le Rouge Deep Velvet Matte Lipstick,40.0,4.53,217,4
P469469,Prisme Libre SkinCaring Glow Foundation,52.0,4.47,1312,4
P459156,Irresistible Eau de Parfum,110.0,4.51,616,2
P457669,LInterdit Eau de Parfum,110.0,4.33,586,2
P475946,LInterdit Rouge Eau De Parfum,113.0,4.16,296,2
P416205,Mini Prisme Libre Loose Powder,40.0,4.12,40,4
P201400,Hot Couture Eau de Toilette,120.0,4.71,416,2
P481706,Prisme Libre SkinCaring Matte Foundation,52.0,4.46,900,4
P183916,Lip Liner,30.0,4.48,122,4
P258016,Ange ou Demon Le Secret Eau de Parfum,108.0,4.5,354,2
P45600,Very Irrésistible Eau de Toilette,110.0,4.47,389,2
P459171,LInterdit Eau de Parfum Rollerball,40.0,4.33,586,2
P473308,Irresistible Eau de Parfum Rollerball,40.0,4.51,616,2
P471764,Le Rouge Universal 24H Hydration Lip Balm,39.0,4.25,291,4
P505129,Prisme Libre SkinCaring 24H Hydrating  Radiant  Correcting Creamy Concealer,37.0,4.63,722,4
P0956,Pi Eau de Toilette,108.0,4.66,137,2
P410767,Mister Brow Groom Universal Brow Setter,31.0,4.46,82,4
P481707,Gentleman Eau de Parfum Réserve Privée,124.0,4.6,259,2
P446334,Volume Disturbia Mascara,28.0,4.15,778,4
P463625,Rouge Interdit Intense Silk Satin Matte Lipstick Refills,31.0,4.6,20,4
P423431,Gentleman Eau de Toilette,108.0,4.57,23,2
P501179,Pink Collection Le Rouge Sheer Velvet Matte Lipstick,43.0,4.51,189,4
P458220,Gentleman Boisee Eau de Parfum,124.0,4.64,504,2
P430174,Gentleman Eau de Parfum,124.0,4.74,27,2
P504276,Irresistible Eau de Parfum Rose Velvet,135.0,4.68,230,2
P474949,Le Rouge Sheer Velvet Matte Lipstick Customized Refills,31.0,2.5,2,4
P481090,Irresistible Eau de Toilette Fraiche,111.0,4.41,191,2
P446827,Liner Disturbia Felt Tip Eyeliner,28.0,3.81,31,4
P501783,LInterdit Eau de Toilette,111.0,4.22,185,2
P504939,Prisme Libre SkinCaring Corrector,37.0,4.5,6,4
P419605,Rouge Interdit Vinyl Color Enhancing Lipstick  16 Noir Revelateur,34.0,4.26,176,4
P500496,Irresistible Eau De Toilette Fraiche,111.0,4.29,123,2
P500858,PressOn Nail Kit,15.0,3.87,137,4
P476508,Magnetic False Lashes,30.0,3.92,72,4
P476560,Soo Future! Magnetic Eyeliner Pen,43.0,2.8,56,4
P500416,Magnetic Half Lashes,25.0,2.75,4,4
P503068,Brush On Nail Glue,7.0,5.0,5,4
P500394,Magnetic False Lashes  Brown,30.0,4.29,123,4
P505234,Lash Extension Kit,45.0,3.94,17,4
P281835,GLO Brilliant White Smile  At Home Teeth Whitening Device,159.0,4.0,779,7
P404465,GLO Lit Teeth Whitening Vials 3 Pack,24.0,4.14,149,7
P395389,GLO Brilliant Teeth Whitening GLO Vials 10 Pack plus Lip Care,65.0,4.42,133,7
P399755,GLO Lit Teeth Whitening Vials 7 Pack  Lip Care,49.0,4.39,120,7
P472467,GLO to Go Teeth Whitening Pen,25.0,4.49,90,7
P500156,Teeth Whitening GLO Vials,35.0,4.87,68,8
P504525,Balm Dotcom Lip Balm and Skin Salve,14.0,2.94,683,4
P504521,Cloud Paint Gel Cream Blush,20.0,4.21,179,4
P504823,Ultralip High Shine Lipstick with Hyaluronic Acid,18.0,4.35,93,4
P504364,Glossier You Eau de Parfum,64.0,3.76,235,2
P504526,Boy Brow Volumizing Eyebrow GelPomade,17.0,4.31,83,4
P504782,Perfecting Skin Tint for Dewy Sheer Coverage,26.0,4.05,74,4
P504829,Glassy HighShine Lip Gloss,15.0,3.45,73,4
P504802,Generation G Sheer Matte Lipstick,18.0,4.3,71,4
P504831,Stretch Concealer for Dewy Buildable Coverage,20.0,4.28,75,4
P504834,Lash Slick Lift and Lengthening Mascara,18.0,3.89,103,4
P504522,Glossier You Solid Perfume,30.0,3.7,63,2
P504775,Monochromes Essential Eyeshadow Trio Palette,22.0,3.7,20,4
P504814,Haloscope Balm Dewy Highlighter Stick,22.0,3.22,36,4
P504803,Lidstar LongWearing Shimmer Cream Eyeshadow,18.0,3.92,37,4
P504527,No 1 Pencil Creamy LongWearing Eyeliner,16.0,3.24,17,4
P504807,Solar Paint Luminious GelCream Bronzer,20.0,2.96,51,4
P504789,Brow Flick Microfine Detailing Eyebrow Pen,18.0,3.53,34,4
P504800,Skywash LiquidtoPowder Sheer Matte Eyeshadow Tint,18.0,2.91,35,4
P504523,Futuredew Facial OilSerum Hybrid,26.0,3.97,86,7
P504524,Milky Jelly Gentle Gel Face Cleanser,19.0,4.09,57,7
P504788,Pro Tip LongWearing Liquid Eyeliner Pen,18.0,4.72,32,4
P504794,After Baume Moisture Barrier Recovery Cream,28.0,4.14,42,7
P504786,Solution SkinPerfecting Daily Chemical Exfoliator,26.0,3.71,21,7
P504773,Priming Moisturizer Rich Face Cream with Ceramides,35.0,4.05,20,7
P504774,Super Pure Clarifying Face Serum with Niacinamide  Zinc,29.0,4.59,17,7
P504795,Super Bounce Hyaluronic Acid  Vitamin B5 Hydrating Face Serum,29.0,4.73,15,7
P504919,Milky Oil DualPhase Waterproof Makeup Remover,14.0,4.27,15,7
P504784,Priming Moisturizer Lightweight Buildable Face Cream,24.0,4.21,14,7
P504778,Invisible Shield WaterGel Transparent Sunscreen SPF 35,25.0,4.18,11,7
P504780,Super Glow Vitamin C Brightening Face Serum,29.0,2.78,9,7
P504810,Priming Moisturizer Balance OilControl GelCream,25.0,4.67,9,7
P504815,Universal ProRetinol Overnight Renewing Treatment,35.0,3.78,9,7
P504790,Cleanser Concentrate AHA Clarifying and Exfoliating Face Wash,21.0,3.62,8,7
P458219,Watermelon Glow PHA  BHA PoreTight Toner,34.0,4.37,3305,7
P467762,Mini Watermelon Glow PHA  BHA PoreTight Toner,15.0,4.37,3305,7
P466123,Watermelon Glow Niacinamide Dew Drops,35.0,4.4,2136,7
P428819,Watermelon Pink Juice OilFree Moisturizer,39.0,4.0,1927,7
P462699,Plum Plump Hyaluronic Acid Serum,45.0,4.42,1918,7
P447791,Avocado Fine Line Eye Cream with Retinol,42.0,4.11,1886,7
P469211,Watermelon Glow AHA Pink Dream Body Cream,29.0,4.43,1698,1
P479327,Plum Plump Hyaluronic Acid Moisturizer,39.0,4.46,1449,7
P500472,Mini Plum Plump Hyaluronic Acid Moisturizer,21.0,4.46,1449,7
P460516,Papaya Sorbet Smoothing Enzyme Cleansing Balm  Makeup Remover,32.0,4.2,1428,7
P470529,Avocado Soothing Skin Barrier Serum with Ceramides,45.0,4.47,1412,7
P481989,Watermelon Glow Niacinamide Sunscreen SPF 50,35.0,3.76,1293,7
P436359,Blueberry Bounce Gentle Cleanser,34.0,3.81,1065,7
P455236,Glow Lip Pop Lip Balm,22.0,4.58,1047,7
P482535,Strawberry Smooth BHA  AHA Salicylic Acid Serum,42.0,4.54,1024,7
P442744,Watermelon Glow UltraFine Mist,29.0,4.16,992,7
P472468,Watermelon Glow Hyaluronic Clay PoreTight Facial Mask,40.0,4.59,981,7
P501760,Guava Vitamin C BrightEye Gel Cream,38.0,4.51,914,7
P475543,Guava Vitamin C Dark Spot Treatment Serum,45.0,4.26,750,7
P501254,Watermelon Glow AHA Night Treatment,40.0,4.68,730,7
P503634,Avocado Ceramide Moisture Barrier Cleanser,28.0,4.44,620,7
P504125,Strawberry BHA PoreSmooth Blur Drops,32.0,4.69,535,7
P501570,Mini Watermelon Glow AHA Night Treatment,21.0,4.68,730,6
P435386,Mini Watermelon Pink Juice OilFree Moisturizer,21.0,3.76,409,7
P441323,Mini Blueberry Bounce Gentle Cleanser,10.0,3.71,316,7
P504171,Fruit Babies Bestsellers Kit,34.0,4.63,183,7
P504325,Glowy Skin Prep Besties Set,52.0,4.88,112,7
P504849,Plumping Power Duo,54.0,4.85,97,7
P504636,Mini Watermelon Glow Niacinamide Dew Drops,20.0,4.0,13,7
P437299,SemiPermanent Hair Color,18.0,3.32,276,3
P437302,Poser Paste Temporary Hair Makeup,18.0,2.81,113,3
P67784432,Google Nest Hub,129.0,4.61,23,8
P456213,GOOPGLOW Microderm Instant Glow Exfoliator,125.0,4.48,2128,7
P459299,Mini GOOPGLOW Microderm Instant Glow Exfoliator,42.0,4.48,2128,7
P456208,GOOPGLOW 15 Glycolic Acid Overnight Glow Peel,125.0,4.26,1196,7
P459301,Mini GOOPGLOW 15 Glycolic Acid Overnight Glow Peel,45.0,4.26,1196,7
P456211,GOOPGLOW Morning Skin Superpowder,60.0,3.99,1110,7
P459300,Mini GOOPGLOW Morning Skin Superpowder,12.0,3.99,1110,7
P471029,GOOPGLOW Glow Lotion,58.0,4.06,815,7
P460578,GOOPGENES AllInOne Nourishing Face Cream,98.0,4.28,738,7
P461165,GOOPGENES AllInOne Nourishing Eye Cream,55.0,4.2,627,7
P480606,goopglow Cloudberry Exfoliating Jelly Cleanser,35.0,4.02,413,7
P501243,GOOPGLOW Exfoliating Dark Spot Sleep Serum,98.0,4.06,251,7
P458965,GTox Himalayan Salt Scalp Scrub Shampoo,55.0,4.22,904,3
P458964,GTox Ultimate Dry Brush,25.0,3.98,54,7
P458966,The Martini Emotional Detox Bath Soak,40.0,3.12,25,1
P468143,GOOPGENES AllInOne Super Nutrient Face Oil,98.0,3.57,37,7
P469851,Mini GTox Himalayan Salt Scalp Scrub Shampoo,15.0,4.22,904,3
P456210,GOOPGLOW 20 Vitamin C and Hyaluronic Glow Serum,125.0,3.54,28,7
P478274,GOOPGENES Clean Nourishing Lip Balm Trio,48.0,3.56,27,7
P505408,GOOPGLOW VitaC Brightening Eye Cream,58.0,4.23,26,7
P464250,GOOPGENES Nourishing Repair Body Butter,65.0,3.83,23,7
P455010,Knock Me Out Sleep Chews,30.0,3.24,21,7
P458961,GTox Malachite and Fruit Acid Pore Purifying Cleanser,48.0,4.39,18,7
P458962,GTox Malachite and AHA Pore Refining Tonic,75.0,3.93,15,7
P477166,GOOPGLOW Restore  Shine Hair Treatment,55.0,4.11,766,3
P500879,DoubleSided Wand Vibrator,98.0,4.07,29,1
P483058,GOOPGLOW Flower Acids Resurfacing Toner,45.0,4.67,6,7
P458963,GTox Detoxifying Superpowder,12.0,1.8,5,7
P502295,GOOPGLOW Microderm Instant Glow Body Polish,48.0,4.0,1,1
P500308,Viva la Vulva Vibrator,98.0,3.21,28,1
P502388,GOOPGLOW Afterglow Body Oil,48.0,3.0,3,1
P474323,GOOPGENES AllinOne Nourishing Skincare Kit,85.0,4.5,2,7
P474978,Mini GOOPGLOW Glow Lotion,25.0,4.29,123,6
P473311,Adjustable Slap SatinLined Cap,20.0,4.77,116,3
P474044,The Original Slap  Satin Lined Cap,13.0,4.45,87,3
P474045,SatinLined Knot Turban,30.0,4.8,81,3
P500888,The Original Slap  Satin Lined Cap  2 pack,22.0,4.67,57,3
P474046,All Silk Turban,77.0,4.53,90,3
P474047,Detangling Brush,15.0,4.61,31,3
P474048,Edge Brush Tamer,9.0,5.0,13,3
P474049,All Purpose Curved Comb,9.0,5.0,19,3
P500867,Adjustable Slap SatinLined Cap 2 Pack,35.0,4.0,2,3
P500853,Nala Print Turban,39.99,4.29,123,3
P407471,GrandeLIPS Hydrating Lip Plumper Gloss,27.0,3.78,1443,4
P460017,GrandeLASHLIFT Heated Lash Curler,39.0,3.38,258,4
P455557,GrandeREPAIR Leavein Lash Conditioner,25.0,4.14,150,4
P420491,GrandeMASCARA Conditioning Peptide Mascara,25.0,4.12,550,4
P471548,GrandePOUT Plumping Lip Mask,24.0,3.94,158,4
P420492,GrandePRIMER PreMascara Lengthener  Thickener,25.0,4.36,502,4
P441882,GrandeDRAMA Intense Thickening Mascara,25.0,3.65,192,4
P453273,Velvet Matte Lipstick,45.0,4.23,277,4
P452737,Rouge à Lèvres Voile Sheer Lipstick,45.0,4.43,247,4
P474051,Flora Gorgeous Gardenia Eau de Parfum,155.0,4.19,854,2
P459503,Éclat Soleil Luminous Bronzer,64.0,4.6,320,4
P422093,Bloom Eau de Parfum For Her,123.0,4.19,1317,2
P452736,Long Lasting Satin Lipstick,45.0,4.42,358,4
P471239,Glow  Care Shine Lipstick,45.0,4.23,430,4
P502188,Luminous Matte Beauty Blush,49.0,4.68,232,4
P273900,Guilty Pour Femme Eau de Toilette,101.0,4.25,1794,2
P474053,Glossy Nail Polish,33.0,3.58,62,4
P474952,Flora Gorgeous Gardenia Eau de Parfum Rollerball,38.0,4.19,854,2
P422094,Bloom Eau de Parfum For Her Rollerball,38.0,4.19,1317,2
P469858,Matte Beauty Powder,64.0,3.98,136,4
P456588,LObscur Lengthening Mascara,36.0,4.15,868,4
P452738,Hydrating Lip Balm,45.0,4.14,159,4
